level_0,index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13,topic_distribution
541,240650,223058,1,Whatsapp,,"['unable', 'send', 'mug', 'mi', 'mobile', 'phone', 'message', 'stay', 'process', 'even', 'connect', 'wife', 'kindly', 'fix', 'issue']",2019-05-04,119871,Unable to send msgs from my MI A1 mobile phone. The messages just stay in process even after connecting to wifi. kindly fix this issue.,1,unable to send mug from my mi a mobile phone the message just stay in process even after connecting to wife kindly fix this issue,Manohar Lal Diwan,,,"[0.02706219099661723, 0.03616965912047881, 0.0234192037470726, 0.0234192037470726, 0.02706219099661723, 0.03981264637002342, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.05256310174342964, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.02524069737184492, 0.0234192037470726, 0.027062190996617233, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.03616965912047881, 0.0234192037470726, 0.0234192037470726, 0.03981264637002342, 0.0234192037470726, 0.05620608899297426, 0.025240697371844915, 0.0234192037470726, 0.030705178246161854, 0.05256310174342964, 0.0234192037470726, 0.02524069737184492, 0.0234192037470726, 0.0234192037470726, 0.030705178246161858]"
542,240651,223059,1,Whatsapp,,"['update', 'be', 'not', 'work', 'properly', 'take', 'much', 'time', 'download', 'video', 'image', 'status', 'not', 'happy']",2019-05-03,119872,"after update my WhatsApp is not work properly his take a too much time for downloads video & images , status. I'm not happy with this 😣😫😟😟😡",1,after update my whatsit is not work properly my whatsit take a too much time for download video and image status i am not happy with this,Ak v,,,"[0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.02483358934971839, 0.04813108038914492, 0.0320020481310804, 0.023041474654377885, 0.032002048131080395, 0.04454685099846392, 0.028417818740399396, 0.028417818740399396, 0.023041474654377885, 0.024833589349718386, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.039170506912442414, 0.026625704045058894, 0.023041474654377885, 0.026625704045058894, 0.06605222734254995, 0.030209933435739893, 0.023041474654377885, 0.055299539170506944, 0.028417818740399396, 0.024833589349718386, 0.024833589349718386]"
543,240652,223060,1,Whatsapp,,"['disappoint', 'not', 'work', 'rest', 'other', 'work', 'well', 'good', 'internet_connection', 'try', 'various', 'service_provider', 'also', 'yet', 'not', 'send', 'message', 'heck', 'be', 'new', 'update', 'hand']",2019-05-07,119873,"Disappointed . whatsapp not working for me, only whatsapp , rest of others working well nd i Hav good internet connection too. tried in 2 other various service providers also yet whatsapp wont sent msg !😢 What the heck is this? aftr new update tis happnd.",1,disappointed whatsit not working for me only whatsit rest of others working well nd i hav good internet connection too tried in other various service provider also yet whatsit will not sent message what the heck is this after new update ti hand,SARATH S,,,"[0.025170068027210894, 0.020408163265306128, 0.020408163265306128, 0.020408163265306128, 0.020408163265306128, 0.020408163265306128, 0.021995464852607713, 0.021995464852607716, 0.029931972789115652, 0.020408163265306128, 0.045804988662131535, 0.021995464852607716, 0.04897959183673472, 0.03628117913832201, 0.020408163265306128, 0.03151927437641724, 0.03310657596371883, 0.025170068027210894, 0.020408163265306128, 0.023582766439909305, 0.020408163265306128, 0.041043083900226776, 0.020408163265306128, 0.029931972789115656, 0.020408163265306128, 0.05056689342403631, 0.023582766439909305, 0.055328798185941074, 0.02834467120181407, 0.021995464852607716, 0.031519274376417244, 0.053741496598639485, 0.020408163265306128, 0.031519274376417244, 0.021995464852607716]"
544,240653,223061,1,Whatsapp,,"['be', 'last', 'update', 'be', 's', 'application', 'have', 'frequent', 'recollecting', 'issue', 'voice', 'call', 'use', 'onerous', 'fine', 'last', 'update']",2019-05-02,119874,"Is it me or after the last update is Whats App having a frequent ""reconnecting"" issue while on voice calls? Using Oneplus 6T and all was fine until the last WhatsApp update.",1,is it me or after the last update is whats application having a frequent recollecting issue while on voice call using onerous t and all was fine until the last whatsit update,7,,,"[0.023041474654377888, 0.023041474654377888, 0.023041474654377888, 0.023041474654377888, 0.023041474654377888, 0.039170506912442414, 0.037378392217101895, 0.023041474654377888, 0.023041474654377888, 0.023041474654377888, 0.039170506912442414, 0.039170506912442414, 0.023041474654377888, 0.023041474654377888, 0.023041474654377888, 0.023041474654377888, 0.023041474654377888, 0.035586277521761404, 0.0284178187403994, 0.039170506912442414, 0.023041474654377888, 0.02483358934971839, 0.0337941628264209, 0.030209933435739897, 0.037378392217101895, 0.023041474654377888, 0.033794162826420907, 0.023041474654377888, 0.023041474654377888, 0.023041474654377888, 0.023041474654377888, 0.05529953917050695, 0.04096262160778292, 0.02483358934971839, 0.023041474654377888]"
545,240657,223065,1,Whatsapp,,"['crash', 'time', 'minimise', 'switch', 'ap', 'open', 'almost', 'instantly', 'hang', 'ultimately', 'crash', 'perfect', 'minute', 'bug', 'edit', 'update', 'still', 'crazy', 'crash', 'continue']",2019-05-08,119879,Crashes most of the time. I minimised it to switch to other apps and when i opened it back almost instantly it hanged and ultimately crashed after a perfect 1minute. Bugs all over. Edit : updated still the crazy crash continues,3,crash most of the time i minimised it to switch to other aps and when i opened it back almost instantly it hanged and ultimately crashed after a perfect minute bug all over edit updated still the crazy crash continues,Mrigank Bhattacharya,,,"[0.02298033641317224, 0.039564084340203746, 0.0412224591329069, 0.021321961620469083, 0.024638711205875383, 0.021321961620469083, 0.022980336413172237, 0.03790570954750058, 0.024638711205875383, 0.034588959962094296, 0.02629708599857854, 0.0412224591329069, 0.05614783226723527, 0.027955460791281687, 0.024638711205875387, 0.021321961620469083, 0.021321961620469083, 0.021321961620469083, 0.022980336413172237, 0.021321961620469083, 0.021321961620469083, 0.02298033641317224, 0.02298033641317224, 0.024638711205875387, 0.022980336413172237, 0.021321961620469083, 0.07107320540156363, 0.024638711205875387, 0.021321961620469083, 0.03293058516939113, 0.021321961620469083, 0.03624733475479745, 0.022980336413172237, 0.021321961620469083, 0.03624733475479745]"
546,240662,223070,1,Whatsapp,,"['not', 'fre', 'message', 'bad', 'not', 'clear', 'video', 'call', 'pas']",2019-05-08,119886,its not frwd msg more then 5 very bad. and not clear video call its pass,1,its not fred message more then very bad and not clear video call its pas,Rajeshwari M,,,"[0.026096314231907447, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.02986279257465698, 0.02609631423190745, 0.024213075060532684, 0.024213075060532684, 0.033629270917406515, 0.026096314231907447, 0.03739574926015603, 0.024213075060532684, 0.044928705945655095, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.044928705945655095, 0.024213075060532684, 0.03551251008878127, 0.02797955340328221, 0.027979553403282214, 0.024213075060532684, 0.024213075060532684, 0.035512510088781264, 0.024213075060532684, 0.054344901802528926, 0.02609631423190745, 0.024213075060532684, 0.02609631423190745, 0.024213075060532684, 0.037395749260156035, 0.024213075060532684]"
547,240665,223073,1,Whatsapp,,"['day', 'back', 'update', 'new', 'version', 'be', 'application', 'not', 'see', 'status', 'even', 'not', 'open', 'status', 'tru', 'love', 'problem']",2019-05-09,119890,5 days Back I'm Update the new version of What's app but can't see my Status even they can't open the status Please tru to slove this problem,3,day back i am update the new version of what is application but can not see my status even they can not open my status please tru to love this problem,Rajesh kumar,,,"[0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.024833589349718382, 0.023041474654377885, 0.023041474654377885, 0.049923195084485436, 0.023041474654377885, 0.024833589349718382, 0.023041474654377885, 0.05171530977982592, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.024833589349718386, 0.023041474654377885, 0.04633896569380442, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.032002048131080395, 0.023041474654377885, 0.05529953917050694, 0.024833589349718382, 0.023041474654377885, 0.023041474654377885, 0.02662570404505889, 0.023041474654377885, 0.023041474654377885, 0.03917050691244241, 0.023041474654377885, 0.06963645673323096, 0.023041474654377885]"
548,240667,223075,1,Whatsapp,,"['have', 'update', 'start', 'be', 'not', 'support', 'have', 'instal', 'install', 'twice', 'still', 'not', 'work', 'show', 'start']",2019-05-08,119888,when I have updated the whatsapp and start it is not supported then I have uninstall and install twice still not working please show me how to start my whatsapp,1,when i have updated the whatsit and start the whatsit is not supported then i have instal and install twice still not working please show me how to start my whatsit,Ayaz Shaikh,,,"[0.027062190996617223, 0.023419203747072594, 0.02524069737184491, 0.023419203747072594, 0.023419203747072594, 0.023419203747072594, 0.023419203747072594, 0.023419203747072594, 0.023419203747072594, 0.023419203747072594, 0.02524069737184491, 0.03252667187093417, 0.050741608118657314, 0.03252667187093417, 0.023419203747072594, 0.023419203747072594, 0.023419203747072594, 0.023419203747072594, 0.023419203747072594, 0.023419203747072594, 0.02524069737184491, 0.02524069737184491, 0.02524069737184491, 0.04709862086911267, 0.03616965912047879, 0.02706219099661722, 0.03434816549570646, 0.03616965912047879, 0.028883684621389533, 0.02524069737184491, 0.034348165495706476, 0.04163413999479573, 0.03981264637002342, 0.023419203747072594, 0.028883684621389537]"
549,240668,223076,1,Whatsapp,,"['update', 'keep', 'get', 'error', 'message', 'often', 'chat', 'last', 'login', 'session', 'get', 'delete']",2019-05-05,119892,after the update I keep on getting error message very often and my chat from last login session gets deleted,2,after the update i keep on getting error message very often and my chat from last login session get deleted,prasenjit sarkar,,,"[0.037991152745251104, 0.023419203747072594, 0.023419203747072594, 0.025240697371844912, 0.02888368462138954, 0.023419203747072594, 0.03252667187093417, 0.023419203747072594, 0.023419203747072594, 0.023419203747072594, 0.034348165495706476, 0.027062190996617223, 0.023419203747072594, 0.05074160811865731, 0.023419203747072594, 0.05802758261774656, 0.023419203747072594, 0.03252667187093417, 0.023419203747072594, 0.023419203747072594, 0.023419203747072594, 0.02524069737184491, 0.023419203747072594, 0.023419203747072594, 0.037991152745251104, 0.023419203747072594, 0.023419203747072594, 0.03616965912047879, 0.023419203747072594, 0.023419203747072594, 0.023419203747072594, 0.04345563361956804, 0.023419203747072594, 0.023419203747072594, 0.037991152745251104]"
550,240671,223079,1,Whatsapp,,"['having_trouble', 'send', 'message', 'add', 'story', 'occasionally', 'application', 'keep', 'break', 'new', 'update', 'suck']",2019-05-06,119896,I'm having trouble sending messages and adding stories occasionally the app keeps breaking down... This new update sucks!,1,i am having trouble sending message and adding story occasionally the application keep breaking down this new update suck,Uzzamuddin Quadri,,,"[0.02662570404505889, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.0320020481310804, 0.024833589349718386, 0.023041474654377885, 0.023041474654377885, 0.02483358934971839, 0.024833589349718386, 0.051715309779825934, 0.023041474654377885, 0.023041474654377885, 0.030209933435739893, 0.032002048131080395, 0.023041474654377885, 0.028417818740399396, 0.024833589349718386, 0.032002048131080395, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.0302099334357399, 0.026625704045058894, 0.023041474654377885, 0.028417818740399392, 0.035586277521761404, 0.023041474654377885, 0.03558627752176141, 0.023041474654377885, 0.023041474654377885, 0.03737839221710191, 0.023041474654377885, 0.04813108038914492, 0.05709165386584744]"
