index,Unnamed: 0,id,appTitle,userName,date,score,text,original_text,Bug_report,comment,margins
173273,175580,29380,WhatsApp Messenger,Mr. Qhairul,"April 14, 2019",4,what is happen to whatsit i can not text people con tell me,What's happen to WhatsApp? I can't text people. Cmon tell me,1,"['be', 'happen', 'not', 'text', 'people', 'tell']",0.005622712940873
10875,11124,310588,Facebook,Harish Raj,"March 22, 2019",4,video is loading but not playing since yesterday internet connection are good,Video is loading but not playing since yesterday. Internet connections are good.,1,"['video', 'be', 'load', 'not', 'play', 'yesterday', 'internet_connection', 'good']",0.005632286248525
7607,7811,328223,Facebook,,"March 3, 2019",3,you should make an option to do dark mode too people like me who suffers from migraine would appreciate dark mode instead of downloading root,"you should make an option to do dark mode too, people like me who suffers from migraine would appreciate dark mode! instead of downloading root .",0,"['make', 'option', 'do', 'dark_mode', 'people', 'suffer', 'migraine', 'would', 'appreciate', 'dark_mode', 'instead', 'download', 'root']",0.005644668364173
246883,249919,512975,Snapchat,Jasmine Lewis,"February 28, 2019",3,its a good application but there is a problem i have an android and my friend have phone is when ever i see my friend on my friend snap my friend different i would like android to get update a much a io doe that is my only problem,its a good app but there is a problem I have an Android and my friends have iphone's when ever I see them on their snap its diffrent I would like android to get updates as much as ios does. that's my only problem,0,"['good', 'application', 'be', 'problem', 'have', 'android', 'friend', 'have', 'phone', 'be', 'ever', 'see', 'friend', 'friend', 'snap', 'friend', 'different', 'would', 'android', 'get', 'update', 'much', 'doe', 'be', 'problem']",0.005653415454777
195740,198294,381875,Maps - Navigate & Explore,Paul M. Summitt,"May 1, 2019",4,why can not the application be moved to the sd card,why can't the app be moved to the sd card?,0,"['not', 'application', 'move']",0.005655021207691
148518,150332,86695,Snapchat,SKETCH,"April 20, 2019",3,wheal know we only need for tito,y'all know we only need for tiktok,0,"['wheal', 'know', 'need', 'tito']",0.005693844344268
229761,232632,121955,WhatsApp Messenger,Tonmoyee Borah,"May 1, 2019",4,did not like the emosi,Didn't like the emojis!!,0,"['do', 'not', 'like', 'emosi']",0.005715152403076
71923,72831,129042,Snapchat,bensunep imsong,"March 29, 2019",1,india is destitute,India is destitute :(,0,"['india', 'be', 'destitute']",0.005755553134061
252217,255335,1030,WhatsApp Messenger,kasozi deborah,"February 17, 2019",3,its gd to interact wiz other people,its gd to interact wiz other peoples,0,"['gd', 'interact', 'wiz', 'people']",0.005777101039546
38481,38982,438290,Messenger – Text and Video Chat for Free,,"March 8, 2019",3,okay usually its all good n stuff but jus recently its been downloading them sticker thing to my keyboard and to my phone salary n its fly starting to irritate me because its taking up my space,okay usually its all good n stuff but jus recently its been downloading them sticker things to my keyboard wnd to my phone gallary n its rlly stsrting to irritate me cuz its taking up my space,1,"['usually', 'good', 'stuff', 'jus', 'recently', 'be', 'download', 'stick', 'thing', 'keyboard', 'phone', 'salary', 'fly', 'start', 'irritate', 'take', 'space']",0.005794066318177
172374,174674,28395,WhatsApp Messenger,Opeyemi Aliyu,"April 15, 2019",4,very good i love the application a lot but i will love for it not to be showing this message deleted on other contact,"very good, i love the app alot but i will love for it not to be showing this message deleted on other contacts",1,"['good', 'love', 'application', 'lot', 'love', 'not', 'show', 'message', 'delete', 'contact']",0.005812498290036
127406,128922,259206,Messenger – Text and Video Chat for Free,Robert Brian Espino,"April 7, 2019",4,chat head is buggy on the s,Chat head is buggy on the s10+,1,"['be', 'buggy']",0.005842884275954
69982,70876,145393,Snapchat,Crystal Nolan,"March 13, 2019",3,i love this application but i have so much trouble with the speed of this application i have tried to clean out the case and stuff but this application doe not help i just use this application for the filter because of this application,I love this app but I have so much trouble with the speed of it. I have tried to clean out the cashe and stuff but it doesn't help. I just use it for the filters because of. it,1,"['love', 'application', 'have', 'much', 'trouble', 'speed', 'application', 'have', 'try', 'clean', 'case', 'stuff', 'application', 'doe', 'not', 'help', 'use', 'application', 'filter', 'application']",0.005851397297637
197595,200166,194026,Messenger – Text and Video Chat for Free,Jorge Morfin Rubio,"May 4, 2019",3,normalmente tien problem los message began trade o no me legal la notification pasta que entry en la application,"normalmente tiene problemas, los mensajes llegan tarde o no me llega la notificación hasta que entro en la app",0,"['normalmente', 'tien', 'problem', 'los', 'message', 'begin', 'trade', 'legal', 'notification', 'pasta', 'que', 'entry', 'application']",0.005865381937825
130502,132067,241148,Messenger – Text and Video Chat for Free,Lenor-Kun,"April 29, 2019",3,pls gain no name ka tao yung pete ka vc sus name ito lng nga trabant no eh nilimitahan no pa ang vc sa lng ka tao,Plsss gawin nyo namn 200 ka tao yung pede ka vc sus namn ito lng nga trabaho nyo eh nilimitahan nyo pa ang vc sa 50 lng ka tao......,0,"['gain', 'name', 'ka', 'yung', 'pete', 'name', 'ito', 'lng', 'nga', 'trabant', 'ang', 'lng', 'ka', 'tao']",0.005906531951414
144957,146735,405652,Microsoft Outlook,Ashley Young,"April 19, 2019",4,never let me down never missed an email,"Never lets me down, never missed an email.",0,"['never', 'let', 'never', 'miss', 'email']",0.005982149638009
154457,156332,96451,Snapchat,Haque Be,"April 8, 2019",3,why is pixel camera image with extreme contrast too many clicksgestures to get to most used feature like who has viewed your story,why is pixel 3 camera image with extreme contrast. Too many clicks/gestures to get to most used features like who has viewed your story,0,"['be', 'pixel', 'camera', 'image', 'extreme', 'contrast', 'many', 'clicksgesture', 'get', 'use', 'feature', 'view', 'story']",0.006001563589233
252760,255888,1628,WhatsApp Messenger,Isaac Adel,"February 10, 2019",4,voice call not working good,voice calls not working good,1,"['voice', 'call', 'not', 'work', 'good']",0.006003520923512
106725,108124,341985,Facebook,Kerrie Clements,"April 17, 2019",3,i would give star if my feed actually stayed in order because i can never find a post more than once,I would give 5 stars if my feed actually stayed in order because I can never find a post more than once!,0,"['would', 'give', 'star', 'feed', 'actually', 'stay', 'order', 'never', 'find', 'post']",0.006010574107061
88452,89516,42731,WhatsApp Messenger,Neville Hathiram,"March 29, 2019",4,will comment later i have just installed the sap,Will comment later. I have just installed the sap,0,"['comment', 'later', 'have', 'instal', 'sap']",0.006014556487111
147877,149680,101398,Snapchat,Christofer Phillips,"April 3, 2019",4,its a great application and all but if you changed your number or your phone is off you should be able to use your nail to get back in i can not get back in because of that,"Its a great app and all but if you changed your number, or your phone is off, you should be able to use your enail to get back in... I cant get back in because of that.",0,"['great', 'application', 'change', 'number', 'phone', 'be', 'able', 'use', 'nail', 'get', 'back', 'not', 'get', 'back', 'in']",0.006033976634635
93519,94635,52912,WhatsApp Messenger,sanket saxena,"March 15, 2019",4,there should be something new bored with this application,There should be something new bored with this app,0,"['something', 'new', 'bore', 'application']",0.006034431254476
126761,128273,257403,Messenger – Text and Video Chat for Free,Chelsea Bos,"April 11, 2019",4,i got an auto update for and an auto update pissed me off at how betrayed an auto update made me feel from taking away all customization i found an ask of a previous version so i am fine still not impressed by the autoupdate feature in the application and how ugly and jarring a previous version is i use the application near daily so that update felt like betrayal,I got an auto update for 210.0.0.24.97 and it pissed me off at how betrayed it made me feel from taking away all customization. I found an apk of a previous version so I'm fine. Still not impressed by the auto-update feature in the app and how ugly and jarring that version is. I use this app near daily so that update felt like betrayal.,1,"['get', 'auto', 'update', 'auto', 'update', 'piss', 'betray', 'auto', 'update', 'make', 'feel', 'take', 'customization', 'find', 'ask', 'previous_version', 'fine', 'still', 'not', 'impress', 'autoupdate', 'feature', 'application', 'ugly', 'jar', 'previous_version', 'be', 'use', 'application', 'daily', 'update', 'feel', 'betrayal']",0.006060478237629
128667,130197,262671,Messenger – Text and Video Chat for Free,Rajneesh Gautam,"April 1, 2019",4,nice application but message notification come on screen is very bearing,nice app but msg notifications comes on screen is very boaring,1,"['nice', 'application', 'message', 'notification', 'come', 'screen', 'be', 'bear']",0.006086046787674
37580,38073,436704,Messenger – Text and Video Chat for Free,Hernani Tayer,"March 1, 2019",3,please dim the font color when dark mode is on do not make it full white just put some dark on it overall good job for making dark mode on this application,please dim the font color when dark mode is on. dont make it full white just put some dark on it. overall good job for making dark mode on this app,0,"['dim', 'font', 'color', 'dark_mode', 'be', 'do', 'not', 'make', 'full', 'white', 'put', 'dark', 'overall', 'good', 'job', 'make', 'application']",0.006091724321755
106679,108078,341933,Facebook,Jake Osborne,"April 17, 2019",3,thin-skinned issue make it hard to achieve true honest discourse even in secret private group of supposedly like-minded individual,"Thin-Skinned Sissies make it HARD to achieve true honest discourse, even in 'secret' private groups of supposedly like-minded individuals.",0,"['thin', 'skinned', 'issue', 'make', 'hard', 'achieve', 'true', 'honest', 'discourse', 'even', 'secret', 'private', 'group', 'supposedly', 'minded', 'individual']",0.006113369500407
130483,132048,241126,Messenger – Text and Video Chat for Free,Vvsvenugopal Vadali,"April 25, 2019",3,message go to ok but not reply please reply support,Message go to OK but not reply please reply support,1,"['message', 'go', 'not', 'reply', 'reply', 'support']",0.006120090356646
87119,88167,65532,WhatsApp Messenger,Sonu Kumawat,"March 6, 2019",3,kabul kabul anne ap band ho data h kiss spacial chat par click pro to whatsit band bake say chat halt hai,kabhi kabhi apne aap band ho jata h kisi spaicial chat par clik kro to whatsapp band baki sab chat chalti hai.,0,"['kabul_kabul', 'anne', 'ap', 'band', 'datum', 'kiss', 'spacial', 'chat', 'par', 'band', 'bake', 'say', 'halt', 'hai']",0.006129857900226
240765,243745,528413,Messenger – Text and Video Chat for Free,,"February 28, 2019",4,i hope people that are not on facebokcan still contact me,I hope people that are not on fb.can still contact me .,0,"['hope', 'people', 'not', 'facebokcan', 'still', 'contact']",0.006129986551181
141293,143004,400118,Microsoft Outlook,Rick Wallsten,"April 29, 2019",4,work very well opening email that have long string and multiple people can take some time to orient to the latest message,works very well. opening emails that have long strings and multiple people can take somw time to orient to the latest message.,0,"['work', 'well', 'open', 'email', 'have', 'long', 'stre', 'multiple', 'people', 'take', 'time', 'orient', 'late', 'message']",0.006144925212898
