level_0,index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13,topic_distribution
2049,104196,86604,1,Whatsapp,,"['sometimes', 'not', 'clear', 'get', 'cut', 'message', 'come']",2019-03-30,42873,sometimes not very clear and gets cut when some message comes,5,sometimes not very clear and get cut when some message come,vasanti shirur,,,"[0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.040115440115440125, 0.036075036075036086, 0.034054834054834074, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228005, 0.025974025974025983, 0.027994227994228002, 0.03809523809523811, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228002, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228002, 0.025974025974025983, 0.04415584415584418, 0.025974025974025983, 0.04213564213564215, 0.025974025974025983, 0.025974025974025983, 0.027994227994228002, 0.027994227994228005, 0.025974025974025983]"
2050,104197,86605,1,Whatsapp,,"['medium', 'file', 'do', 'not', 'want', 'show', 'gallery']",2019-03-31,42875,the media file dont wanna show in my galeryq,1,the medium file do not want to show in my gallery,Satria Grey,,,"[0.044973544973544964, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.042915931804820666, 0.026455026455026443, 0.02851263962375072, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.02851263962375072, 0.026455026455026443, 0.030570252792474998, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.02851263962375072, 0.040858318636096395, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.040858318636096395, 0.026455026455026443]"
2051,104199,86607,1,Whatsapp,,"['sometimes', 'take', 'time', 'send', 'reply', 'fix', 'soon_possible']",2019-03-30,42877,sometimes it takes more time to send reply please fix this soon as possible,3,sometimes it take more time to send reply please fix this soon a possible,AMAL GEORGE GEORGE,,,"[0.025510204081632633, 0.025510204081632633, 0.0294784580498866, 0.0294784580498866, 0.025510204081632633, 0.04931972789115643, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.03344671201814056, 0.025510204081632633, 0.029478458049886597, 0.027494331065759617, 0.025510204081632633, 0.025510204081632633, 0.04336734693877548, 0.04336734693877548, 0.04336734693877548, 0.025510204081632633, 0.025510204081632633, 0.0294784580498866, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.029478458049886597, 0.025510204081632633]"
2052,104200,86608,1,Whatsapp,,"['not', 'see', 'friend', 'active', 'minute', 'hour']",2019-03-31,42878,can't see friends active (minute or hour) 😭,1,can not see friend active minute or hour,Defie Debora,,,"[0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.027494331065759613, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.04336734693877548, 0.025510204081632633, 0.059240362811791354, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.027494331065759613, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.04336734693877548, 0.025510204081632633, 0.04138321995464849, 0.025510204081632633, 0.04336734693877548, 0.025510204081632633]"
2053,104206,86614,1,Whatsapp,,"['status', 'not', 'properly', 'see']",2019-03-31,42884,Status not properly seen,1,status not properly seen,A Google User,,,"[0.026455026455026447, 0.028512639623750724, 0.0408583186360964, 0.028512639623750724, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.028512639623750724, 0.02851263962375073, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.04703115814226925, 0.026455026455026447, 0.028512639623750724, 0.026455026455026447, 0.028512639623750724, 0.026455026455026447, 0.03674309229864784, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.02851263962375073, 0.040858318636096395, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447]"
2054,104208,86616,1,Whatsapp,,"['voice', 'not', 'clear', 'future', 'weldon']",2019-03-29,42886,voice not clear but all future welldone,4,voice not clear but all future weldon,A Google User,,,"[0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.027994227994228002, 0.02597402597402598, 0.027994227994228, 0.03607503607503608, 0.027994227994228002, 0.02597402597402598, 0.027994227994228002, 0.03203463203463204, 0.02597402597402598, 0.02597402597402598, 0.03203463203463204, 0.027994227994228002, 0.038095238095238106, 0.0380952380952381, 0.02597402597402598, 0.027994227994228002, 0.027994227994228, 0.02597402597402598, 0.027994227994228, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.042135642135642144, 0.027994227994228, 0.03203463203463204, 0.02597402597402598, 0.027994227994228, 0.027994227994228002]"
2055,104210,86618,1,Whatsapp,,"['do', 'not', 'work', 'tablet']",2019-03-31,42889,it didn't work on my tablet,1,it did not work on my tablet,A Google User,,,"[0.02695417789757413, 0.02695417789757413, 0.02695417789757413, 0.02695417789757413, 0.02695417789757413, 0.045822102425876025, 0.02695417789757413, 0.02695417789757413, 0.02695417789757413, 0.02695417789757413, 0.02695417789757413, 0.02695417789757413, 0.02695417789757413, 0.02695417789757413, 0.02695417789757413, 0.02695417789757413, 0.02695417789757413, 0.02695417789757413, 0.02695417789757413, 0.02695417789757413, 0.02695417789757413, 0.03533992213237497, 0.02695417789757413, 0.03743635819107518, 0.02695417789757413, 0.02695417789757413, 0.02695417789757413, 0.02695417789757413, 0.02695417789757413, 0.045822102425876025, 0.02695417789757413, 0.02695417789757413, 0.02695417789757413, 0.02695417789757413, 0.02695417789757413]"
2056,104213,86621,1,Whatsapp,,"['second', 'day', 'trouble', 'open', 'application', 'need', 'deinstall', 'bad', 'experience']",2019-03-29,42894,every second day troubling to open this app... and need to reinstall . worst experience,1,every second day troubling to open this application and need to deinstall worst experience,A Google User,,,"[0.026096314231907457, 0.029862792574656988, 0.02797955340328222, 0.024213075060532694, 0.024213075060532694, 0.029862792574656988, 0.024213075060532694, 0.03551251008878128, 0.024213075060532694, 0.024213075060532694, 0.024213075060532694, 0.024213075060532694, 0.03927898843153082, 0.035512510088781285, 0.03174603174603176, 0.024213075060532694, 0.03174603174603175, 0.024213075060532694, 0.024213075060532694, 0.024213075060532694, 0.024213075060532694, 0.024213075060532694, 0.024213075060532694, 0.04116222760290558, 0.024213075060532694, 0.024213075060532694, 0.024213075060532694, 0.024213075060532694, 0.024213075060532694, 0.04116222760290558, 0.02797955340328222, 0.024213075060532694, 0.04116222760290558, 0.024213075060532694, 0.05246166263115417]"
2057,104216,86624,1,Whatsapp,,"['could', 'not', 'unload', 'photo', 'also', 'not', 'view', 'contact', 'status', 'already', 'instal', 'deinstall', 'still', 'could', 'not', 'unload', 'photo', 'could', 'please', 'help', 'figure']",2019-03-29,42897,i couldnt upload photo through my ws. and also i can't view my contact status. already uninstall and reinstall. still couldnt upload a photo. could you pls help figure it out.,3,i couldnt unload photo through my w and also i can not view my contact status already instal and deinstall still couldnt unload a photo could you please help figure it out,Mas Hedayu,,,"[0.022675736961451243, 0.03854875283446712, 0.035021415973796925, 0.022675736961451243, 0.022675736961451243, 0.024439405391786344, 0.022675736961451243, 0.022675736961451243, 0.022675736961451243, 0.022675736961451243, 0.03854875283446712, 0.022675736961451243, 0.022675736961451243, 0.03678508440413202, 0.022675736961451243, 0.022675736961451243, 0.022675736961451243, 0.036785084404132015, 0.0579491055681532, 0.022675736961451243, 0.03854875283446712, 0.026203073822121437, 0.024439405391786344, 0.02443940539178634, 0.024439405391786344, 0.022675736961451243, 0.022675736961451243, 0.022675736961451243, 0.02443940539178634, 0.06853111615016377, 0.022675736961451243, 0.03678508440413202, 0.02443940539178634, 0.03149407911312674, 0.022675736961451243]"
2058,104217,86625,1,Whatsapp,,"['be', 'nice', 'application', 'connect', 'friend', 'familybut', 'video', 'call', 'quality', 'be', 'little', 'wean', 'last', 'day', 'friend', 'not', 'able', 'see', 'status', 'do', 'not', 'know', 'whybut', 'status', 'be', 'make', 'trouble']",2019-03-29,42898,"it's very nice app to connect with friends and family.....but the video call quality is lil week.......n from last 2-3 days some of my friends are not able to see my status don't know why,but it's making a lil bit trouble",4,it is very nice application to connect with friend and familybut the video call quality is little wean from last day some of my friend are not able to see my status do not know whybut my status is making a little bit trouble,Rasika tambe,,,"[0.03131703131703132, 0.03582153582153583, 0.06585156585156586, 0.020806520806520807, 0.02230802230802231, 0.020806520806520807, 0.0193050193050193, 0.02831402831402832, 0.046332046332046344, 0.034320034320034325, 0.02230802230802231, 0.029815529815529807, 0.03131703131703133, 0.020806520806520807, 0.02681252681252681, 0.0193050193050193, 0.0193050193050193, 0.03281853281853282, 0.020806520806520807, 0.0193050193050193, 0.04032604032604033, 0.02230802230802231, 0.0193050193050193, 0.046332046332046344, 0.0193050193050193, 0.047833547833547846, 0.0193050193050193, 0.0193050193050193, 0.020806520806520807, 0.043329043329043346, 0.020806520806520807, 0.043329043329043346, 0.020806520806520807, 0.0193050193050193, 0.02981552981552981]"
2059,104223,86631,1,Whatsapp,,"['status', 'not', 'see', 'already', 'test', 'status', 'phone', 'contact', 'status', 'update', 'not', 'appear']",2019-03-27,42905,"Whatsapp status can't be seen. I already tested it with another phone, my contacts' status update not appeared.",4,whatsit status can not be seen i already tested whatsit status with another phone my contact status update not appeared,Brue Grimm,,,"[0.023419203747072598, 0.06531355711683581, 0.0616705698672912, 0.023419203747072598, 0.025240697371844915, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.032526671870934165, 0.025240697371844912, 0.023419203747072598, 0.028883684621389544, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.03981264637002342, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.030705178246161854, 0.025240697371844915, 0.025240697371844912, 0.05802758261774657, 0.025240697371844915, 0.04163413999479574, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598]"
2060,104230,86638,1,Whatsapp,,"['remove', 'restriction', 'share', 'chat', 'last', 'update']",2019-03-29,42913,"please remove the restriction to share only to 5 chats, as it was before the last update.",1,please remove the restriction to share only to chat a it was before the last update,Andrei S,,,"[0.026954177897574122, 0.04582210242587602, 0.04372566636717581, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.02905061395627433, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.04582210242587602, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122]"
2061,104234,86642,1,Whatsapp,,"['transfer', 'phone', 'samsung', 'previous', 'conversion', 'lose']",2019-03-29,42919,while transfer from iPhone to Samsung all previous conversions are lost,1,while transfer from phone to samsung all previous conversion are lost,Rima Vora,,,"[0.03543083900226754, 0.029478458049886597, 0.025510204081632633, 0.027494331065759613, 0.027494331065759617, 0.027494331065759617, 0.029478458049886597, 0.025510204081632633, 0.03146258503401358, 0.027494331065759613, 0.025510204081632633, 0.025510204081632633, 0.03741496598639452, 0.025510204081632633, 0.031462585034013585, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.03741496598639453, 0.025510204081632633, 0.025510204081632633, 0.03344671201814056, 0.03344671201814057, 0.04336734693877548, 0.03741496598639454]"
2062,104236,86644,1,Whatsapp,,"['call', 'consistency', 'be', 'bad']",2019-03-30,42921,call consistency is bad,1,call consistency is bad,Joel Joseph Paul,,,"[0.026954177897574122, 0.026954177897574122, 0.04582210242587602, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.04582210242587602, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.04582210242587602, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122]"
