level_0,index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13,topic_distribution
1289,267919,250327,1,Whatsapp,,"['take', 'much', 'time', 'download', 'video', 'photo', 'audio', 'file']",2019-02-11,9936,Taking too much time to download videos only. ok with photos and audio files.,4,taking too much time to download video only ok with photo and audio file,Safeer Ahmad,,,"[0.024630541871921173, 0.02846195949644225, 0.02654625068418171, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.02654625068418171, 0.03037766830870278, 0.024630541871921173, 0.04761904761904761, 0.024630541871921173, 0.026546250684181708, 0.03420908593322385, 0.05336617405582921, 0.02846195949644225, 0.02846195949644225, 0.024630541871921173, 0.030377668308702782, 0.02846195949644225, 0.03612479474548439, 0.024630541871921173, 0.02654625068418171, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.03804050355774493, 0.024630541871921173, 0.024630541871921173, 0.03995621237000547, 0.02654625068418171, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173]"
1290,267920,250328,1,Whatsapp,,"['not', 'see', 'download', 'image', 'goole', 'photo', 'file', 'explorer']",2019-02-11,9937,i cant see any of my downloaded images in Google photos and file explorer.,3,i can not see any of my downloaded image in goole photo and file explorer,JAIDEV ARYA,,,"[0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.03870788081314397, 0.025062656641604016, 0.025062656641604016, 0.02701197438039544, 0.03675856307435256, 0.027011974380395442, 0.02701197438039544, 0.025062656641604016, 0.02701197438039544, 0.025062656641604016, 0.025062656641604016, 0.02701197438039544, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.0484544695071011, 0.0406571985519354, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.04260651629072683, 0.025062656641604016, 0.027011974380395442, 0.03675856307435256, 0.025062656641604016, 0.025062656641604016, 0.04260651629072683, 0.025062656641604016]"
1291,267933,250341,1,Whatsapp,,"['not', 'send', 'unload', 'slowly']",2019-02-11,9950,can not send more than 5 and uploading very slowly,2,can not send more than and unloading very slowly,Vivekanand Jadhav patil,,,"[0.027472527472527482, 0.04456654456654459, 0.027472527472527482, 0.027472527472527482, 0.029609279609279626, 0.042429792429792446, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.029609279609279626, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.029609279609279622, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482]"
1292,267951,250359,1,Whatsapp,,"['s', 'application', 'be', 'not', 'contact', 'everyday', 'help']",2019-02-09,9968,my whats app is not contact veryfay plz help me,1,my whats application is not contact everyday please help me,,,,"[0.028512639623750724, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.02851263962375073, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.05731922398589064, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.028512639623750724, 0.02851263962375073, 0.03674309229864785, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.030570252792475, 0.026455026455026447, 0.02851263962375073, 0.032627865961199286, 0.026455026455026447, 0.03880070546737213, 0.026455026455026447]"
1293,267954,250362,1,Whatsapp,,"['help', 'message', 'send', 'not']",2019-02-13,9971,please help me a more message send not five only,4,please help me a more message send not five only,,,,"[0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859, 0.02857142857142859]"
1294,267969,250377,1,Whatsapp,,"['not', 'download', 'image', 'video', 'updating']",2019-02-17,9989,i cant download any images or vedios after updation,1,i can not download any image or video after updating,,,,"[0.02645502645502644, 0.028512639623750717, 0.02645502645502644, 0.028512639623750724, 0.03880070546737212, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.04291593180482068, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.034685479129923556, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.04291593180482068, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.04291593180482068, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644]"
1295,267970,250378,1,Whatsapp,,"['not', 'get', 'unload', 'download', 'file']",2019-02-11,9991,l'm not getting to upload or download any files,4,lm not getting to unload or download any file,Andre Moore,,,"[0.03674309229864785, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.030570252792475, 0.0408583186360964, 0.026455026455026443, 0.02851263962375072, 0.026455026455026443, 0.026455026455026443, 0.030570252792475, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.032627865961199286, 0.0408583186360964, 0.02851263962375072, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.038800705467372125, 0.030570252792474998, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443]"
1296,267974,250382,1,Whatsapp,,"['not', 'receive', 'message', 'access', 'application']",2019-02-11,9996,i'm not receiving my message to access the app,3,i am not receiving my message to access the application,WestSide Guy,,,"[0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.02905061395627433, 0.031147050014974545, 0.029050613956274333, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.03533992213237496, 0.04162923030847558, 0.026954177897574122, 0.026954177897574122, 0.041629230308475595, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.029050613956274333, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.029050613956274333, 0.026954177897574122, 0.031147050014974545, 0.026954177897574122, 0.02905061395627433, 0.026954177897574122]"
1297,267977,250385,1,Whatsapp,,"['make', 'new', 'update', 'aps', 'log', 'log']",2019-02-15,9999,Make a new update like other Apps. Log in and log out...,5,make a new update like other aps log in and log out,,,,"[0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.02799422799422801, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.03405483405483407, 0.02799422799422801, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.02799422799422801, 0.025974025974025986, 0.027994227994228005, 0.025974025974025986, 0.03405483405483407, 0.06233766233766238, 0.027994227994228005, 0.027994227994228005, 0.04213564213564216, 0.027994227994228005, 0.025974025974025986, 0.03405483405483407, 0.025974025974025986]"
1298,267978,250386,1,Whatsapp,,"['picture', 'not', 'show', 'samsung', 'note', 'update']",2019-02-10,10000,pictures not showing on Samsung note 9 after updates..,4,picture not showing on samsung note after update,Hong Xian,,,"[0.02597402597402599, 0.02597402597402599, 0.02597402597402599, 0.04011544011544013, 0.02597402597402599, 0.044155844155844184, 0.04213564213564216, 0.02597402597402599, 0.03203463203463205, 0.038095238095238126, 0.02597402597402599, 0.02597402597402599, 0.02597402597402599, 0.02597402597402599, 0.02597402597402599, 0.02597402597402599, 0.02597402597402599, 0.02597402597402599, 0.02597402597402599, 0.02597402597402599, 0.02597402597402599, 0.02799422799422801, 0.027994227994228012, 0.03001443001443003, 0.02597402597402599, 0.02597402597402599, 0.02597402597402599, 0.02597402597402599, 0.02597402597402599, 0.02597402597402599, 0.042135642135642165, 0.02597402597402599, 0.02597402597402599, 0.02597402597402599, 0.02597402597402599]"
1299,267981,250389,1,Whatsapp,,"['not', 'able', 'send', 'songsolve', 'problem', 'fast']",2019-02-09,10003,i m not able to send songs.solve my problm fast.,1,i m not able to send songsolve my problem fast,Timple,,,"[0.027472527472527482, 0.0402930402930403, 0.029609279609279622, 0.027472527472527482, 0.029609279609279626, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.029609279609279626, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.04242979242979245, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.03174603174603176, 0.027472527472527482, 0.027472527472527482]"
1300,267983,250391,1,Whatsapp,,"['not', 'open', 'status', 'people', 'repair', 'status', 'people']",2019-02-08,10005,i can't open starus from other people please repair it,5,i can not open status from other people please repair status from other people,,,,"[0.05924036281179134, 0.039399092970521514, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.043367346938775475, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.02749433106575961, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.027494331065759613, 0.027494331065759613, 0.025510204081632626, 0.025510204081632626, 0.06122448979591833, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626]"
1301,267993,250401,1,Whatsapp,,"['always', 'give', 'error', 'status']",2019-02-19,10018,always give some error on status,2,always give some error on status,,,,"[0.04670329670329673, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.029609279609279622, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.04456654456654459, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482]"
1302,267995,250403,1,Whatsapp,,"['not', 'use', 'messenger', 'anymore', 'not', 'see', 'status', 'friend', 'do', 'not', 'know', 'be', 'go']",2019-02-18,10020,I can't use whatsapp messenger anymore I can't see status of my friends I don't know what's going on,2,i can not use whatsit messenger anymore i can not see status of my friend i do not know what is going on,Abdosh Awad,,,"[0.04260651629072682, 0.04845446950710108, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02701197438039543, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.027011974380395435, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02701197438039543, 0.02506265664160401, 0.02506265664160401, 0.02701197438039543, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.027011974380395435, 0.02506265664160401, 0.04065719855193539, 0.03870788081314396, 0.027011974380395435, 0.02506265664160401, 0.02506265664160401, 0.06404901141743248, 0.02701197438039543]"
1303,267998,250406,1,Whatsapp,,"['not', 'receive', 'call', 'call']",2019-02-11,10023,cant receive another call when on a call,1,can not receive another call when on a call,Avinash beekun,,,"[0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.02905061395627433, 0.026954177897574122, 0.05840071877807729, 0.02905061395627433, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.03533992213237496, 0.026954177897574122, 0.026954177897574122, 0.029050613956274333, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.03324348607367475, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.031147050014974545, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122]"
